"Hero1","H1name","Hero2","H2name","wins","losses","num_of_picks","win_percentage","pickpermedian"
60,"Night Stalker",81,"Chaos Knight",11,25,36,0.305555555555556,0.461538461538462
60,"Night Stalker",82,"Meepo",16,18,34,0.470588235294118,0.435897435897436
60,"Night Stalker",83,"Treant Protector",21,18,39,0.538461538461538,0.5
60,"Night Stalker",84,"Ogre Magi",37,47,84,0.44047619047619,1.07692307692308
60,"Night Stalker",85,"Undying",55,49,104,0.528846153846154,1.33333333333333
60,"Night Stalker",86,"Rubick",79,101,180,0.438888888888889,2.30769230769231
60,"Night Stalker",87,"Disruptor",57,66,123,0.463414634146341,1.57692307692308
60,"Night Stalker",88,"Nyx Assassin",30,19,49,0.612244897959184,0.628205128205128
60,"Night Stalker",89,"Naga Siren",12,12,24,0.5,0.307692307692308
60,"Night Stalker",90,"Keeper of the Light",22,29,51,0.431372549019608,0.653846153846154
60,"Night Stalker",91,"Io",9,16,25,0.36,0.320512820512821
60,"Night Stalker",92,"Visage",12,12,24,0.5,0.307692307692308
60,"Night Stalker",93,"Slark",86,97,183,0.469945355191257,2.34615384615385
60,"Night Stalker",94,"Medusa",31,22,53,0.584905660377358,0.67948717948718
60,"Night Stalker",95,"Troll Warlord",17,21,38,0.447368421052632,0.487179487179487
60,"Night Stalker",96,"Centaur Warrunner",11,13,24,0.458333333333333,0.307692307692308
60,"Night Stalker",97,"Magnus",22,29,51,0.431372549019608,0.653846153846154
60,"Night Stalker",98,"Timbersaw",11,28,39,0.282051282051282,0.5
60,"Night Stalker",99,"Bristleback",29,39,68,0.426470588235294,0.871794871794872
60,"Night Stalker",100,"Tusk",83,100,183,0.453551912568306,2.34615384615385
60,"Night Stalker",101,"Skywrath Mage",41,40,81,0.506172839506173,1.03846153846154
60,"Night Stalker",102,"Abaddon",35,23,58,0.603448275862069,0.743589743589744
60,"Night Stalker",103,"Elder Titan",5,5,10,0.5,0.128205128205128
60,"Night Stalker",104,"Legion Commander",70,86,156,0.448717948717949,2
60,"Night Stalker",105,"Techies",13,13,26,0.5,0.333333333333333
60,"Night Stalker",106,"Ember Spirit",72,89,161,0.447204968944099,2.06410256410256
60,"Night Stalker",107,"Earth Spirit",27,20,47,0.574468085106383,0.602564102564103
60,"Night Stalker",109,"Terrorblade",24,15,39,0.615384615384615,0.5
60,"Night Stalker",110,"Phoenix",33,27,60,0.55,0.769230769230769
60,"Night Stalker",111,"Oracle",12,7,19,0.631578947368421,0.243589743589744
60,"Night Stalker",112,"Winter Wyvern",93,79,172,0.540697674418605,2.20512820512821
61,"Broodmother",62,"Bounty Hunter",16,44,60,0.266666666666667,0.769230769230769
61,"Broodmother",63,"Weaver",8,14,22,0.363636363636364,0.282051282051282
61,"Broodmother",64,"Jakiro",15,11,26,0.576923076923077,0.333333333333333
61,"Broodmother",65,"Batrider",2,7,9,0.222222222222222,0.115384615384615
61,"Broodmother",66,"Chen",3,6,9,0.333333333333333,0.115384615384615
61,"Broodmother",67,"Spectre",33,31,64,0.515625,0.82051282051282
61,"Broodmother",68,"Ancient Apparition",30,36,66,0.454545454545455,0.846153846153846
61,"Broodmother",69,"Doom",40,32,72,0.555555555555556,0.923076923076923
61,"Broodmother",70,"Ursa",30,25,55,0.545454545454545,0.705128205128205
61,"Broodmother",71,"Spirit Breaker",22,25,47,0.468085106382979,0.602564102564103
61,"Broodmother",72,"Gyrocopter",26,49,75,0.346666666666667,0.961538461538462
61,"Broodmother",73,"Alchemist",41,64,105,0.39047619047619,1.34615384615385
61,"Broodmother",74,"Invoker",49,85,134,0.365671641791045,1.71794871794872
61,"Broodmother",75,"Silencer",30,39,69,0.434782608695652,0.884615384615385
61,"Broodmother",76,"Outworld Devourer",13,10,23,0.565217391304348,0.294871794871795
61,"Broodmother",77,"Lycan",8,9,17,0.470588235294118,0.217948717948718
61,"Broodmother",78,"Brewmaster",4,4,8,0.5,0.102564102564103
61,"Broodmother",79,"Shadow Demon",4,13,17,0.235294117647059,0.217948717948718
61,"Broodmother",80,"Lone Druid",1,2,3,0.333333333333333,0.0384615384615385
61,"Broodmother",81,"Chaos Knight",9,9,18,0.5,0.230769230769231
61,"Broodmother",82,"Meepo",7,7,14,0.5,0.179487179487179
61,"Broodmother",83,"Treant Protector",5,13,18,0.277777777777778,0.230769230769231
61,"Broodmother",84,"Ogre Magi",22,24,46,0.478260869565217,0.58974358974359
61,"Broodmother",85,"Undying",12,15,27,0.444444444444444,0.346153846153846
61,"Broodmother",86,"Rubick",41,68,109,0.376146788990826,1.3974358974359
61,"Broodmother",87,"Disruptor",28,28,56,0.5,0.717948717948718
61,"Broodmother",88,"Nyx Assassin",10,17,27,0.37037037037037,0.346153846153846
61,"Broodmother",89,"Naga Siren",0,6,6,0,0.0769230769230769
61,"Broodmother",90,"Keeper of the Light",10,19,29,0.344827586206897,0.371794871794872
61,"Broodmother",91,"Io",7,7,14,0.5,0.179487179487179
61,"Broodmother",92,"Visage",5,10,15,0.333333333333333,0.192307692307692
61,"Broodmother",93,"Slark",32,55,87,0.367816091954023,1.11538461538462
61,"Broodmother",94,"Medusa",8,15,23,0.347826086956522,0.294871794871795
61,"Broodmother",95,"Troll Warlord",6,10,16,0.375,0.205128205128205
61,"Broodmother",96,"Centaur Warrunner",7,5,12,0.583333333333333,0.153846153846154
61,"Broodmother",97,"Magnus",11,12,23,0.478260869565217,0.294871794871795
61,"Broodmother",98,"Timbersaw",4,8,12,0.333333333333333,0.153846153846154
61,"Broodmother",99,"Bristleback",4,16,20,0.2,0.256410256410256
61,"Broodmother",100,"Tusk",29,51,80,0.3625,1.02564102564103
61,"Broodmother",101,"Skywrath Mage",11,19,30,0.366666666666667,0.384615384615385
61,"Broodmother",102,"Abaddon",15,17,32,0.46875,0.41025641025641
61,"Broodmother",103,"Elder Titan",3,3,6,0.5,0.0769230769230769
61,"Broodmother",104,"Legion Commander",42,67,109,0.385321100917431,1.3974358974359
61,"Broodmother",105,"Techies",5,5,10,0.5,0.128205128205128
61,"Broodmother",106,"Ember Spirit",39,52,91,0.428571428571429,1.16666666666667
61,"Broodmother",107,"Earth Spirit",10,14,24,0.416666666666667,0.307692307692308
61,"Broodmother",109,"Terrorblade",7,8,15,0.466666666666667,0.192307692307692
61,"Broodmother",110,"Phoenix",6,7,13,0.461538461538462,0.166666666666667
61,"Broodmother",111,"Oracle",2,3,5,0.4,0.0641025641025641
61,"Broodmother",112,"Winter Wyvern",35,36,71,0.492957746478873,0.91025641025641
62,"Bounty Hunter",63,"Weaver",39,72,111,0.351351351351351,1.42307692307692
62,"Bounty Hunter",64,"Jakiro",45,48,93,0.483870967741935,1.19230769230769
62,"Bounty Hunter",65,"Batrider",19,25,44,0.431818181818182,0.564102564102564
62,"Bounty Hunter",66,"Chen",3,5,8,0.375,0.102564102564103
62,"Bounty Hunter",67,"Spectre",247,144,391,0.631713554987212,5.01282051282051
62,"Bounty Hunter",68,"Ancient Apparition",125,133,258,0.484496124031008,3.30769230769231
62,"Bounty Hunter",69,"Doom",187,159,346,0.540462427745665,4.43589743589744
62,"Bounty Hunter",70,"Ursa",88,81,169,0.520710059171598,2.16666666666667
62,"Bounty Hunter",71,"Spirit Breaker",156,154,310,0.503225806451613,3.97435897435897
62,"Bounty Hunter",72,"Gyrocopter",176,187,363,0.484848484848485,4.65384615384615
62,"Bounty Hunter",73,"Alchemist",292,262,554,0.527075812274368,7.1025641025641
62,"Bounty Hunter",74,"Invoker",342,322,664,0.515060240963855,8.51282051282051
62,"Bounty Hunter",75,"Silencer",171,177,348,0.491379310344828,4.46153846153846
62,"Bounty Hunter",76,"Outworld Devourer",39,41,80,0.4875,1.02564102564103
62,"Bounty Hunter",77,"Lycan",24,16,40,0.6,0.512820512820513
62,"Bounty Hunter",78,"Brewmaster",26,18,44,0.590909090909091,0.564102564102564
62,"Bounty Hunter",79,"Shadow Demon",21,34,55,0.381818181818182,0.705128205128205
62,"Bounty Hunter",80,"Lone Druid",17,23,40,0.425,0.512820512820513
62,"Bounty Hunter",81,"Chaos Knight",44,58,102,0.431372549019608,1.30769230769231
62,"Bounty Hunter",82,"Meepo",40,42,82,0.48780487804878,1.05128205128205
62,"Bounty Hunter",83,"Treant Protector",28,38,66,0.424242424242424,0.846153846153846
62,"Bounty Hunter",84,"Ogre Magi",75,73,148,0.506756756756757,1.8974358974359
62,"Bounty Hunter",85,"Undying",98,91,189,0.518518518518518,2.42307692307692
62,"Bounty Hunter",86,"Rubick",153,190,343,0.446064139941691,4.3974358974359
62,"Bounty Hunter",87,"Disruptor",99,99,198,0.5,2.53846153846154
62,"Bounty Hunter",88,"Nyx Assassin",40,50,90,0.444444444444444,1.15384615384615
62,"Bounty Hunter",89,"Naga Siren",20,19,39,0.512820512820513,0.5
62,"Bounty Hunter",90,"Keeper of the Light",43,41,84,0.511904761904762,1.07692307692308
62,"Bounty Hunter",91,"Io",28,27,55,0.509090909090909,0.705128205128205
62,"Bounty Hunter",92,"Visage",17,19,36,0.472222222222222,0.461538461538462
62,"Bounty Hunter",93,"Slark",214,245,459,0.466230936819172,5.88461538461539
62,"Bounty Hunter",94,"Medusa",67,55,122,0.549180327868853,1.56410256410256
62,"Bounty Hunter",95,"Troll Warlord",46,42,88,0.522727272727273,1.12820512820513
62,"Bounty Hunter",96,"Centaur Warrunner",47,44,91,0.516483516483517,1.16666666666667
62,"Bounty Hunter",97,"Magnus",77,90,167,0.461077844311377,2.14102564102564
62,"Bounty Hunter",98,"Timbersaw",68,69,137,0.496350364963504,1.75641025641026
62,"Bounty Hunter",99,"Bristleback",103,113,216,0.476851851851852,2.76923076923077
62,"Bounty Hunter",100,"Tusk",186,204,390,0.476923076923077,5
62,"Bounty Hunter",101,"Skywrath Mage",53,81,134,0.395522388059701,1.71794871794872
62,"Bounty Hunter",102,"Abaddon",84,56,140,0.6,1.79487179487179
62,"Bounty Hunter",103,"Elder Titan",26,8,34,0.764705882352941,0.435897435897436
62,"Bounty Hunter",104,"Legion Commander",174,222,396,0.439393939393939,5.07692307692308
62,"Bounty Hunter",105,"Techies",9,19,28,0.321428571428571,0.358974358974359
62,"Bounty Hunter",106,"Ember Spirit",201,221,422,0.476303317535545,5.41025641025641
62,"Bounty Hunter",107,"Earth Spirit",70,64,134,0.522388059701492,1.71794871794872
62,"Bounty Hunter",109,"Terrorblade",49,42,91,0.538461538461538,1.16666666666667
62,"Bounty Hunter",110,"Phoenix",94,66,160,0.5875,2.05128205128205
62,"Bounty Hunter",111,"Oracle",29,21,50,0.58,0.641025641025641
62,"Bounty Hunter",112,"Winter Wyvern",180,163,343,0.524781341107872,4.3974358974359
63,"Weaver",64,"Jakiro",19,37,56,0.339285714285714,0.717948717948718
63,"Weaver",65,"Batrider",7,16,23,0.304347826086957,0.294871794871795
63,"Weaver",66,"Chen",5,7,12,0.416666666666667,0.153846153846154
63,"Weaver",67,"Spectre",44,33,77,0.571428571428571,0.987179487179487
63,"Weaver",68,"Ancient Apparition",54,77,131,0.412213740458015,1.67948717948718
63,"Weaver",69,"Doom",49,57,106,0.462264150943396,1.35897435897436
63,"Weaver",70,"Ursa",36,34,70,0.514285714285714,0.897435897435897
63,"Weaver",71,"Spirit Breaker",66,61,127,0.519685039370079,1.62820512820513
63,"Weaver",72,"Gyrocopter",44,51,95,0.463157894736842,1.21794871794872
63,"Weaver",73,"Alchemist",121,83,204,0.593137254901961,2.61538461538462
63,"Weaver",74,"Invoker",76,120,196,0.387755102040816,2.51282051282051
63,"Weaver",75,"Silencer",67,79,146,0.458904109589041,1.87179487179487
63,"Weaver",76,"Outworld Devourer",13,15,28,0.464285714285714,0.358974358974359
63,"Weaver",77,"Lycan",7,9,16,0.4375,0.205128205128205
63,"Weaver",78,"Brewmaster",6,6,12,0.5,0.153846153846154
63,"Weaver",79,"Shadow Demon",5,16,21,0.238095238095238,0.269230769230769
63,"Weaver",80,"Lone Druid",4,9,13,0.307692307692308,0.166666666666667
63,"Weaver",81,"Chaos Knight",27,29,56,0.482142857142857,0.717948717948718
63,"Weaver",82,"Meepo",9,14,23,0.391304347826087,0.294871794871795
63,"Weaver",83,"Treant Protector",18,21,39,0.461538461538462,0.5
63,"Weaver",84,"Ogre Magi",48,54,102,0.470588235294118,1.30769230769231
63,"Weaver",85,"Undying",60,60,120,0.5,1.53846153846154
63,"Weaver",86,"Rubick",61,107,168,0.363095238095238,2.15384615384615
63,"Weaver",87,"Disruptor",39,50,89,0.438202247191011,1.14102564102564
63,"Weaver",88,"Nyx Assassin",12,23,35,0.342857142857143,0.448717948717949
63,"Weaver",89,"Naga Siren",6,14,20,0.3,0.256410256410256
63,"Weaver",90,"Keeper of the Light",19,26,45,0.422222222222222,0.576923076923077
63,"Weaver",91,"Io",15,23,38,0.394736842105263,0.487179487179487
63,"Weaver",92,"Visage",7,8,15,0.466666666666667,0.192307692307692
63,"Weaver",93,"Slark",50,64,114,0.43859649122807,1.46153846153846
63,"Weaver",94,"Medusa",15,26,41,0.365853658536585,0.525641025641026
63,"Weaver",95,"Troll Warlord",12,16,28,0.428571428571429,0.358974358974359
63,"Weaver",96,"Centaur Warrunner",14,9,23,0.608695652173913,0.294871794871795
63,"Weaver",97,"Magnus",16,27,43,0.372093023255814,0.551282051282051
63,"Weaver",98,"Timbersaw",14,18,32,0.4375,0.41025641025641
63,"Weaver",99,"Bristleback",20,37,57,0.350877192982456,0.730769230769231
63,"Weaver",100,"Tusk",66,94,160,0.4125,2.05128205128205
63,"Weaver",101,"Skywrath Mage",17,33,50,0.34,0.641025641025641
63,"Weaver",102,"Abaddon",49,34,83,0.590361445783133,1.06410256410256
63,"Weaver",103,"Elder Titan",11,6,17,0.647058823529412,0.217948717948718
63,"Weaver",104,"Legion Commander",80,104,184,0.434782608695652,2.35897435897436
63,"Weaver",105,"Techies",8,13,21,0.380952380952381,0.269230769230769
63,"Weaver",106,"Ember Spirit",49,65,114,0.429824561403509,1.46153846153846
63,"Weaver",107,"Earth Spirit",20,24,44,0.454545454545455,0.564102564102564
63,"Weaver",109,"Terrorblade",13,11,24,0.541666666666667,0.307692307692308
63,"Weaver",110,"Phoenix",19,15,34,0.558823529411765,0.435897435897436
63,"Weaver",111,"Oracle",10,11,21,0.476190476190476,0.269230769230769
63,"Weaver",112,"Winter Wyvern",58,65,123,0.471544715447154,1.57692307692308
64,"Jakiro",65,"Batrider",10,17,27,0.37037037037037,0.346153846153846
64,"Jakiro",66,"Chen",7,6,13,0.538461538461538,0.166666666666667
64,"Jakiro",67,"Spectre",89,56,145,0.613793103448276,1.85897435897436
64,"Jakiro",68,"Ancient Apparition",39,32,71,0.549295774647887,0.91025641025641
64,"Jakiro",69,"Doom",84,61,145,0.579310344827586,1.85897435897436
64,"Jakiro",70,"Ursa",43,26,69,0.623188405797101,0.884615384615385
64,"Jakiro",71,"Spirit Breaker",73,66,139,0.525179856115108,1.78205128205128
64,"Jakiro",72,"Gyrocopter",87,76,163,0.533742331288344,2.08974358974359
64,"Jakiro",73,"Alchemist",107,116,223,0.479820627802691,2.85897435897436
64,"Jakiro",74,"Invoker",129,123,252,0.511904761904762,3.23076923076923
64,"Jakiro",75,"Silencer",58,44,102,0.568627450980392,1.30769230769231
64,"Jakiro",76,"Outworld Devourer",22,26,48,0.458333333333333,0.615384615384615
64,"Jakiro",77,"Lycan",12,18,30,0.4,0.384615384615385
64,"Jakiro",78,"Brewmaster",14,14,28,0.5,0.358974358974359
64,"Jakiro",79,"Shadow Demon",12,10,22,0.545454545454545,0.282051282051282
64,"Jakiro",80,"Lone Druid",15,7,22,0.681818181818182,0.282051282051282
64,"Jakiro",81,"Chaos Knight",16,25,41,0.390243902439024,0.525641025641026
64,"Jakiro",82,"Meepo",14,17,31,0.451612903225806,0.397435897435897
64,"Jakiro",83,"Treant Protector",15,9,24,0.625,0.307692307692308
64,"Jakiro",84,"Ogre Magi",35,34,69,0.507246376811594,0.884615384615385
64,"Jakiro",85,"Undying",72,57,129,0.558139534883721,1.65384615384615
64,"Jakiro",86,"Rubick",45,54,99,0.454545454545455,1.26923076923077
64,"Jakiro",87,"Disruptor",24,39,63,0.380952380952381,0.807692307692308
64,"Jakiro",88,"Nyx Assassin",34,23,57,0.596491228070175,0.730769230769231
64,"Jakiro",89,"Naga Siren",14,9,23,0.608695652173913,0.294871794871795
64,"Jakiro",90,"Keeper of the Light",13,16,29,0.448275862068966,0.371794871794872
64,"Jakiro",91,"Io",9,13,22,0.409090909090909,0.282051282051282
64,"Jakiro",92,"Visage",7,6,13,0.538461538461538,0.166666666666667
64,"Jakiro",93,"Slark",97,103,200,0.485,2.56410256410256
64,"Jakiro",94,"Medusa",19,24,43,0.441860465116279,0.551282051282051
64,"Jakiro",95,"Troll Warlord",24,26,50,0.48,0.641025641025641
64,"Jakiro",96,"Centaur Warrunner",22,22,44,0.5,0.564102564102564
64,"Jakiro",97,"Magnus",39,53,92,0.423913043478261,1.17948717948718
64,"Jakiro",98,"Timbersaw",20,41,61,0.327868852459016,0.782051282051282
64,"Jakiro",99,"Bristleback",53,46,99,0.535353535353535,1.26923076923077
64,"Jakiro",100,"Tusk",100,70,170,0.588235294117647,2.17948717948718
64,"Jakiro",101,"Skywrath Mage",20,26,46,0.434782608695652,0.58974358974359
64,"Jakiro",102,"Abaddon",35,23,58,0.603448275862069,0.743589743589744
64,"Jakiro",103,"Elder Titan",5,6,11,0.454545454545455,0.141025641025641
64,"Jakiro",104,"Legion Commander",90,86,176,0.511363636363636,2.25641025641026
64,"Jakiro",105,"Techies",4,5,9,0.444444444444444,0.115384615384615
64,"Jakiro",106,"Ember Spirit",93,96,189,0.492063492063492,2.42307692307692
64,"Jakiro",107,"Earth Spirit",21,21,42,0.5,0.538461538461538
64,"Jakiro",109,"Terrorblade",21,12,33,0.636363636363636,0.423076923076923
64,"Jakiro",110,"Phoenix",36,26,62,0.580645161290323,0.794871794871795
64,"Jakiro",111,"Oracle",1,13,14,0.0714285714285714,0.179487179487179
64,"Jakiro",112,"Winter Wyvern",45,33,78,0.576923076923077,1
65,"Batrider",66,"Chen",3,1,4,0.75,0.0512820512820513
65,"Batrider",67,"Spectre",27,18,45,0.6,0.576923076923077
65,"Batrider",68,"Ancient Apparition",20,25,45,0.444444444444444,0.576923076923077
65,"Batrider",69,"Doom",18,28,46,0.391304347826087,0.58974358974359
65,"Batrider",70,"Ursa",17,20,37,0.459459459459459,0.474358974358974
65,"Batrider",71,"Spirit Breaker",20,21,41,0.48780487804878,0.525641025641026
65,"Batrider",72,"Gyrocopter",14,27,41,0.341463414634146,0.525641025641026
65,"Batrider",73,"Alchemist",34,38,72,0.472222222222222,0.923076923076923
65,"Batrider",74,"Invoker",40,59,99,0.404040404040404,1.26923076923077
65,"Batrider",75,"Silencer",21,22,43,0.488372093023256,0.551282051282051
65,"Batrider",76,"Outworld Devourer",1,7,8,0.125,0.102564102564103
65,"Batrider",77,"Lycan",4,3,7,0.571428571428571,0.0897435897435897
65,"Batrider",78,"Brewmaster",3,0,3,1,0.0384615384615385
65,"Batrider",79,"Shadow Demon",2,12,14,0.142857142857143,0.179487179487179
65,"Batrider",80,"Lone Druid",6,7,13,0.461538461538462,0.166666666666667
65,"Batrider",81,"Chaos Knight",10,7,17,0.588235294117647,0.217948717948718
65,"Batrider",82,"Meepo",8,5,13,0.615384615384615,0.166666666666667
65,"Batrider",83,"Treant Protector",5,4,9,0.555555555555556,0.115384615384615
65,"Batrider",84,"Ogre Magi",17,15,32,0.53125,0.41025641025641
65,"Batrider",85,"Undying",20,16,36,0.555555555555556,0.461538461538462
65,"Batrider",86,"Rubick",25,51,76,0.328947368421053,0.974358974358974
65,"Batrider",87,"Disruptor",25,16,41,0.609756097560976,0.525641025641026
65,"Batrider",88,"Nyx Assassin",12,10,22,0.545454545454545,0.282051282051282
65,"Batrider",89,"Naga Siren",7,5,12,0.583333333333333,0.153846153846154
65,"Batrider",90,"Keeper of the Light",7,5,12,0.583333333333333,0.153846153846154
65,"Batrider",91,"Io",2,11,13,0.153846153846154,0.166666666666667
65,"Batrider",92,"Visage",5,8,13,0.384615384615385,0.166666666666667
65,"Batrider",93,"Slark",32,38,70,0.457142857142857,0.897435897435897
65,"Batrider",94,"Medusa",18,20,38,0.473684210526316,0.487179487179487
65,"Batrider",95,"Troll Warlord",8,9,17,0.470588235294118,0.217948717948718
65,"Batrider",96,"Centaur Warrunner",6,4,10,0.6,0.128205128205128
65,"Batrider",97,"Magnus",6,8,14,0.428571428571429,0.179487179487179
65,"Batrider",98,"Timbersaw",2,10,12,0.166666666666667,0.153846153846154
65,"Batrider",99,"Bristleback",8,15,23,0.347826086956522,0.294871794871795
65,"Batrider",100,"Tusk",34,37,71,0.47887323943662,0.91025641025641
65,"Batrider",101,"Skywrath Mage",7,15,22,0.318181818181818,0.282051282051282
65,"Batrider",102,"Abaddon",14,15,29,0.482758620689655,0.371794871794872
65,"Batrider",103,"Elder Titan",4,3,7,0.571428571428571,0.0897435897435897
65,"Batrider",104,"Legion Commander",19,42,61,0.311475409836066,0.782051282051282
65,"Batrider",105,"Techies",7,4,11,0.636363636363636,0.141025641025641
65,"Batrider",106,"Ember Spirit",38,35,73,0.520547945205479,0.935897435897436
65,"Batrider",107,"Earth Spirit",10,4,14,0.714285714285714,0.179487179487179
65,"Batrider",109,"Terrorblade",9,5,14,0.642857142857143,0.179487179487179
65,"Batrider",110,"Phoenix",13,11,24,0.541666666666667,0.307692307692308
65,"Batrider",111,"Oracle",0,2,2,0,0.0256410256410256
65,"Batrider",112,"Winter Wyvern",22,35,57,0.385964912280702,0.730769230769231
66,"Chen",67,"Spectre",14,11,25,0.56,0.320512820512821
66,"Chen",68,"Ancient Apparition",7,8,15,0.466666666666667,0.192307692307692
66,"Chen",69,"Doom",15,10,25,0.6,0.320512820512821
66,"Chen",70,"Ursa",12,8,20,0.6,0.256410256410256
66,"Chen",71,"Spirit Breaker",19,12,31,0.612903225806452,0.397435897435897
66,"Chen",72,"Gyrocopter",16,20,36,0.444444444444444,0.461538461538462
66,"Chen",73,"Alchemist",22,22,44,0.5,0.564102564102564
66,"Chen",74,"Invoker",26,26,52,0.5,0.666666666666667
66,"Chen",75,"Silencer",11,9,20,0.55,0.256410256410256
66,"Chen",76,"Outworld Devourer",6,0,6,1,0.0769230769230769
66,"Chen",77,"Lycan",1,3,4,0.25,0.0512820512820513
66,"Chen",78,"Brewmaster",2,4,6,0.333333333333333,0.0769230769230769
66,"Chen",79,"Shadow Demon",1,5,6,0.166666666666667,0.0769230769230769
66,"Chen",80,"Lone Druid",3,4,7,0.428571428571429,0.0897435897435897
66,"Chen",81,"Chaos Knight",8,7,15,0.533333333333333,0.192307692307692
66,"Chen",82,"Meepo",5,2,7,0.714285714285714,0.0897435897435897
66,"Chen",83,"Treant Protector",3,3,6,0.5,0.0769230769230769
66,"Chen",84,"Ogre Magi",7,8,15,0.466666666666667,0.192307692307692
66,"Chen",85,"Undying",11,8,19,0.578947368421053,0.243589743589744
66,"Chen",86,"Rubick",10,18,28,0.357142857142857,0.358974358974359
66,"Chen",87,"Disruptor",9,9,18,0.5,0.230769230769231
66,"Chen",88,"Nyx Assassin",3,5,8,0.375,0.102564102564103
66,"Chen",89,"Naga Siren",4,1,5,0.8,0.0641025641025641
66,"Chen",90,"Keeper of the Light",2,4,6,0.333333333333333,0.0769230769230769
66,"Chen",91,"Io",3,2,5,0.6,0.0641025641025641
66,"Chen",92,"Visage",4,1,5,0.8,0.0641025641025641
66,"Chen",93,"Slark",15,21,36,0.416666666666667,0.461538461538462
66,"Chen",94,"Medusa",3,4,7,0.428571428571429,0.0897435897435897
66,"Chen",95,"Troll Warlord",1,6,7,0.142857142857143,0.0897435897435897
66,"Chen",96,"Centaur Warrunner",4,3,7,0.571428571428571,0.0897435897435897
66,"Chen",97,"Magnus",5,8,13,0.384615384615385,0.166666666666667
66,"Chen",98,"Timbersaw",8,7,15,0.533333333333333,0.192307692307692
66,"Chen",99,"Bristleback",6,8,14,0.428571428571429,0.179487179487179
66,"Chen",100,"Tusk",20,10,30,0.666666666666667,0.384615384615385
66,"Chen",101,"Skywrath Mage",2,9,11,0.181818181818182,0.141025641025641
66,"Chen",102,"Abaddon",9,8,17,0.529411764705882,0.217948717948718
66,"Chen",103,"Elder Titan",1,0,1,1,0.0128205128205128
66,"Chen",104,"Legion Commander",11,17,28,0.392857142857143,0.358974358974359
66,"Chen",105,"Techies",1,0,1,1,0.0128205128205128
66,"Chen",106,"Ember Spirit",14,17,31,0.451612903225806,0.397435897435897
66,"Chen",107,"Earth Spirit",6,5,11,0.545454545454545,0.141025641025641
66,"Chen",109,"Terrorblade",5,8,13,0.384615384615385,0.166666666666667
66,"Chen",110,"Phoenix",11,8,19,0.578947368421053,0.243589743589744
66,"Chen",111,"Oracle",4,0,4,1,0.0512820512820513
66,"Chen",112,"Winter Wyvern",11,12,23,0.478260869565217,0.294871794871795
67,"Spectre",68,"Ancient Apparition",250,173,423,0.591016548463357,5.42307692307692
67,"Spectre",69,"Doom",256,152,408,0.627450980392157,5.23076923076923
67,"Spectre",70,"Ursa",60,44,104,0.576923076923077,1.33333333333333
67,"Spectre",71,"Spirit Breaker",245,157,402,0.609452736318408,5.15384615384615
67,"Spectre",72,"Gyrocopter",63,30,93,0.67741935483871,1.19230769230769
67,"Spectre",73,"Alchemist",196,113,309,0.634304207119741,3.96153846153846
67,"Spectre",74,"Invoker",373,290,663,0.562594268476621,8.5
67,"Spectre",75,"Silencer",271,166,437,0.620137299771167,5.6025641025641
67,"Spectre",76,"Outworld Devourer",38,39,77,0.493506493506494,0.987179487179487
67,"Spectre",77,"Lycan",13,10,23,0.565217391304348,0.294871794871795
67,"Spectre",78,"Brewmaster",18,16,34,0.529411764705882,0.435897435897436
67,"Spectre",79,"Shadow Demon",44,37,81,0.54320987654321,1.03846153846154
67,"Spectre",80,"Lone Druid",21,14,35,0.6,0.448717948717949
67,"Spectre",81,"Chaos Knight",26,16,42,0.619047619047619,0.538461538461538
67,"Spectre",82,"Meepo",38,29,67,0.567164179104478,0.858974358974359
67,"Spectre",83,"Treant Protector",55,41,96,0.572916666666667,1.23076923076923
67,"Spectre",84,"Ogre Magi",145,84,229,0.633187772925764,2.93589743589744
67,"Spectre",85,"Undying",208,132,340,0.611764705882353,4.35897435897436
67,"Spectre",86,"Rubick",251,243,494,0.508097165991903,6.33333333333333
67,"Spectre",87,"Disruptor",159,111,270,0.588888888888889,3.46153846153846
67,"Spectre",88,"Nyx Assassin",90,79,169,0.532544378698225,2.16666666666667
67,"Spectre",89,"Naga Siren",10,14,24,0.416666666666667,0.307692307692308
67,"Spectre",90,"Keeper of the Light",73,46,119,0.613445378151261,1.52564102564103
67,"Spectre",91,"Io",41,32,73,0.561643835616438,0.935897435897436
67,"Spectre",92,"Visage",28,29,57,0.491228070175439,0.730769230769231
67,"Spectre",93,"Slark",69,50,119,0.579831932773109,1.52564102564103
67,"Spectre",94,"Medusa",23,15,38,0.605263157894737,0.487179487179487
67,"Spectre",95,"Troll Warlord",18,12,30,0.6,0.384615384615385
67,"Spectre",96,"Centaur Warrunner",67,37,104,0.644230769230769,1.33333333333333
67,"Spectre",97,"Magnus",84,82,166,0.506024096385542,2.12820512820513
67,"Spectre",98,"Timbersaw",85,68,153,0.555555555555556,1.96153846153846
67,"Spectre",99,"Bristleback",120,96,216,0.555555555555556,2.76923076923077
67,"Spectre",100,"Tusk",369,209,578,0.63840830449827,7.41025641025641
67,"Spectre",101,"Skywrath Mage",86,85,171,0.502923976608187,2.19230769230769
67,"Spectre",102,"Abaddon",90,57,147,0.612244897959184,1.88461538461538
67,"Spectre",103,"Elder Titan",27,21,48,0.5625,0.615384615384615
67,"Spectre",104,"Legion Commander",183,132,315,0.580952380952381,4.03846153846154
